"Date","Price","Open","High","Low","Vol.","Change %"
"01/02/2023","6,025","6,175","6,200","6,000","867.00K","-2.43%"
"12/30/2022","6,175","6,025","6,200","5,950","2.48M","2.49%"
"12/29/2022","6,025","6,000","6,025","5,925","793.10K","0.42%"
"12/28/2022","6,000","6,100","6,150","5,925","1.47M","-1.64%"
"12/27/2022","6,100","6,150","6,175","6,050","2.30M","-0.41%"
"12/26/2022","6,125","6,000","6,175","5,925","2.72M","2.51%"
"12/23/2022","5,975","6,100","6,125","5,875","2.50M","-0.42%"
"12/22/2022","6,000","5,725","6,100","5,725","9.52M","5.26%"
"12/21/2022","5,700","5,725","5,750","5,625","948.90K","-0.44%"
"12/20/2022","5,725","5,675","5,750","5,650","3.75M","0.44%"
"12/19/2022","5,700","5,600","5,750","5,475","3.21M","1.79%"
"12/16/2022","5,600","5,375","5,700","5,300","5.98M","4.19%"
"12/15/2022","5,375","5,450","5,450","5,275","11.87M","-0.46%"
"12/14/2022","5,400","5,500","5,575","5,375","6.89M","-1.82%"
"12/13/2022","5,500","5,725","5,775","5,425","10.39M","-2.22%"
"12/12/2022","5,625","5,775","5,775","5,575","2.25M","-2.17%"
"12/09/2022","5,750","5,775","5,875","5,700","5.34M","-0.86%"
"12/08/2022","5,800","5,750","5,850","5,625","4.85M","0.43%"
"12/07/2022","5,775","5,825","5,900","5,550","5.33M","-0.86%"
"12/06/2022","5,825","6,000","6,050","5,775","2.47M","-2.92%"
"12/05/2022","6,000","5,900","6,050","5,875","3.70M","2.13%"
"12/02/2022","5,875","5,875","5,900","5,750","1.35M","0.43%"
"12/01/2022","5,850","5,950","5,950","5,750","4.77M","-1.68%"
"11/30/2022","5,950","6,025","6,025","5,750","8.40M","0.42%"
"11/29/2022","5,925","5,950","6,025","5,900","1.82M","0.00%"
"11/28/2022","5,925","6,050","6,125","5,900","4.67M","-2.07%"
"11/25/2022","6,050","6,250","6,250","6,050","4.29M","-3.20%"
"11/24/2022","6,250","6,250","6,300","6,175","2.51M","0.40%"
"11/23/2022","6,225","6,275","6,350","6,225","5.19M","-0.80%"
"11/22/2022","6,275","6,300","6,350","6,250","1.78M","-0.40%"
"11/21/2022","6,300","6,400","6,400","6,250","1.46M","0.00%"
"11/18/2022","6,300","6,325","6,375","6,250","2.69M","0.00%"
"11/17/2022","6,300","6,400","6,500","6,225","4.20M","-1.56%"
"11/16/2022","6,400","6,550","6,550","6,350","2.36M","-2.29%"
"11/15/2022","6,550","6,575","6,600","6,425","2.33M","-0.38%"
"11/14/2022","6,575","6,750","6,775","6,525","1.68M","-2.59%"
"11/11/2022","6,750","6,700","6,800","6,600","3.53M","1.89%"
"11/10/2022","6,625","6,550","6,650","6,375","3.36M","1.15%"
"11/09/2022","6,550","6,675","6,725","6,500","3.00M","-1.87%"
"11/08/2022","6,675","6,800","6,800","6,650","1.36M","-1.84%"
"11/07/2022","6,800","6,725","6,825","6,700","1.58M","1.49%"
"11/04/2022","6,700","6,825","6,825","6,625","1.52M","-1.83%"
"11/03/2022","6,825","6,925","6,925","6,725","1.25M","-1.44%"
"11/02/2022","6,925","6,900","6,975","6,750","3.96M","0.00%"
"11/01/2022","6,925","6,800","6,925","6,600","3.63M","2.21%"
"10/31/2022","6,775","6,400","6,875","6,400","8.96M","6.69%"
"10/28/2022","6,350","6,375","6,425","6,275","5.05M","-0.39%"
"10/27/2022","6,375","6,400","6,550","6,275","4.97M","-0.78%"
"10/26/2022","6,425","6,650","6,750","6,400","4.49M","-3.38%"
"10/25/2022","6,650","6,550","6,775","6,550","4.98M","1.53%"
"10/24/2022","6,550","6,525","6,625","6,475","3.57M","0.77%"
"10/21/2022","6,500","6,500","6,625","6,375","2.65M","1.17%"
"10/20/2022","6,425","6,425","6,725","6,175","10.82M","1.58%"
"10/19/2022","6,325","6,325","6,375","6,225","3.83M","0.00%"
"10/18/2022","6,325","6,325","6,600","6,300","4.65M","0.40%"
"10/17/2022","6,300","6,275","6,375","6,125","3.51M","0.40%"
"10/14/2022","6,275","6,650","6,800","6,275","3.62M","-4.92%"
